,First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws
1137,Codale,Ford,Crunch Time,"5' 9""",170 lbs.,--,,11,9,0
1138,Jussier,Formiga,,"5' 5""",125 lbs.,"67.0""",Orthodox,23,8,0
1139,Renee,Forte,,"5' 7""",155 lbs.,"71.0""",Orthodox,8,4,0
1140,Brianna,Fortino,The Bull,"5' 0""",115 lbs.,"62.0""",Southpaw,9,3,0
1141,Marcel,Fortuna,,"6' 1""",205 lbs.,"74.0""",Orthodox,9,3,0
1142,Brian,Foster,The Foster Boy,"5' 9""",170 lbs.,"71.0""",Orthodox,27,10,0
1143,Xavier,Foupa-Pokam,Professor X,"6' 1""",185 lbs.,--,Open Stance,32,22,0
1144,Mason,Fowler,,"5' 11""",170 lbs.,--,,2,0,0
1145,Brandon,Foxworth,,"5' 11""",145 lbs.,--,Orthodox,18,4,0
1146,Hermes,Franca,,"5' 6""",155 lbs.,"71.0""",Orthodox,24,17,0
1147,Glaico,Franca Moreira,Nego,"6' 0""",155 lbs.,"77.0""",Orthodox,15,5,0
1148,Francisco,France,Kiko,"6' 0""",205 lbs.,--,,13,5,1
1149,John,Franchi,,"5' 6""",145 lbs.,"67.0""",Orthodox,6,2,0
1150,Rich,Franklin,Ace,"6' 1""",185 lbs.,"76.0""",Southpaw,29,7,0
1151,Zoila,Frausto,Warrior Princess,"5' 4""",135 lbs.,--,Orthodox,13,5,0
1152,Stephanie,Frausto,Lil Bovy,"5' 2""",115 lbs.,"61.0""",Orthodox,8,7,0
1153,Zane,Frazier,Nasty,"6' 5""",250 lbs.,--,Orthodox,4,11,0
1154,Gary,Frazier,,"6' 0""",245 lbs.,--,Orthodox,3,3,0
1155,Justin,Frazier,The Grizzly Bear,"6' 0""",265 lbs.,"75.0""",Southpaw,10,3,0
1156,Ian,Freeman,The Machine,"5' 11""",225 lbs.,--,Orthodox,20,7,1
1157,Jason,Freeman,,"6' 2""",225 lbs.,--,,6,4,0
1158,Willamy,Freire,Chiquerim,"5' 8""",155 lbs.,--,,26,6,0
1159,Patricio,Freire,Pitbull,"5' 5""",145 lbs.,"65.0""",,26,4,0
1160,Patricky,Freire,Pitbull,"5' 7""",155 lbs.,"71.0""",,17,8,0
1161,Jeremy,Freitag,,"6' 1""",205 lbs.,--,,6,10,0
1162,Rafael,Freitas,Capoeira,--,205 lbs.,--,Orthodox,3,6,0
1163,Donavon,Frelow,,"5' 7""",135 lbs.,--,Orthodox,6,3,0
1164,Josh,Fremd,,"6' 4""",185 lbs.,"76.0""",Orthodox,10,4,0
1165,Clay,French,,"5' 7""",161 lbs.,--,Southpaw,19,7,0
1166,Mike,French,,"5' 10""",145 lbs.,--,,9,10,0
1167,Matt,Frevola,The SteamRolla,"5' 9""",155 lbs.,"71.0""",Orthodox,11,3,1
1168,Jinh Yu,Frey,,"5' 3""",115 lbs.,"65.0""",Southpaw,11,9,0
1169,Artem,Frolov,,"5' 10""",185 lbs.,--,,11,0,0
1170,Sarah,Frota,A Treta,"5' 6""",125 lbs.,"69.0""",Southpaw,9,2,0
1171,Don,Frye,The Predator,"6' 1""",219 lbs.,--,Orthodox,20,9,1
1172,Tony,Fryklund,The Freak,"6' 0""",185 lbs.,--,Orthodox,14,9,1
1173,Adam,Fugitt,,"6' 1""",170 lbs.,"77.0""",Southpaw,9,4,0
1174,Jesse,Fujarczyk,The Ronin,"6' 4""",225 lbs.,--,Southpaw,2,2,0
1175,Katsuhisa,Fujii,Shamoji,"6' 0""",205 lbs.,--,Orthodox,9,18,1
1176,Megumi,Fujii,Mega Megu,"5' 3""",113 lbs.,--,,26,3,0
1177,Kazuyuki,Fujita,Ironhead,"6' 0""",235 lbs.,--,Orthodox,15,12,0
1178,Keisuke,Fujiwara,,"5' 6""",139 lbs.,--,Switch,17,12,5
1179,Riki,Fukuda,,"6' 0""",185 lbs.,"73.0""",Southpaw,24,9,0
1180,Masio,Fullen,Lobo,"5' 10""",145 lbs.,"70.0""",Orthodox,11,7,0
1181,Travis,Fulton,The Ironman,"6' 0""",240 lbs.,--,Orthodox,253,53,10
1182,Sam,Fulton,,--,--,--,,0,2,0
1183,Masakatsu,Funaki,,"6' 0""",185 lbs.,--,Southpaw,39,13,2
1184,Ricardo,Funch,Golden Boy,"5' 10""",170 lbs.,"74.0""",Southpaw,9,6,0
1185,Katsuaki,Furuki,,"6' 0""",168 lbs.,--,,1,1,0
1186,James,Gabert,,--,178 lbs.,--,,6,4,0
1187,Gustavo,Gabriel,,"5' 6""",125 lbs.,--,Orthodox,13,1,0
1188,Claudia,Gadelha,Claudinha,"5' 4""",115 lbs.,"63.0""",Orthodox,18,5,0
1189,Alavutdin,Gadjiev,,"6' 2""",185 lbs.,--,Orthodox,18,13,1
1190,Justin,Gaethje,The Highlight,"5' 11""",155 lbs.,"70.0""",Orthodox,24,4,0
1191,Sheila,Gaff,The German Tank,"5' 5""",135 lbs.,--,Orthodox,9,7,0
1192,Muin,Gafurov,Tajik,"5' 7""",135 lbs.,"68.0""",Southpaw,18,5,0
1193,Mitch,Gagnon,,"5' 5""",135 lbs.,"65.0""",Southpaw,12,5,0
1194,Brandon,Gaines,,"6' 3""",185 lbs.,--,,5,21,0
1195,Travis,Galbraith,The Gladiator,"6' 0""",170 lbs.,--,Orthodox,18,7,0
1196,Dave,Galera,Scarecrow,"5' 11""",135 lbs.,--,Orthodox,5,1,0
1197,Zelg,Galesic,Benkei,"6' 2""",185 lbs.,--,Orthodox,11,9,0
1198,Mickey,Gall,,"6' 2""",170 lbs.,"74.0""",Switch,7,5,0
1199,Daniel,Gallemore,Big Kansas,"6' 5""",265 lbs.,--,,7,3,0
1200,Tom,Gallicchio,Da Tank,"5' 10""",170 lbs.,--,Southpaw,19,10,0
1201,Turrell,Galloway,,"5' 3""",145 lbs.,--,,8,6,0
1202,Eric,Galvan,,--,155 lbs.,--,,0,0,0
1203,Andre,Galvao,,"5' 7""",168 lbs.,--,Orthodox,5,2,0
1204,Marcos,Galvao,Loro,"5' 7""",135 lbs.,--,Orthodox,18,8,1
1205,Lucas,Gamaza,,--,170 lbs.,--,,8,4,0
1206,Joey,Gambino,The Raging Warrior,"5' 7""",145 lbs.,--,Orthodox,9,2,0
1207,Manvel,Gamburyan,The Anvil,"5' 5""",135 lbs.,"67.0""",Orthodox,15,10,0
1208,Mateusz,Gamrot,Gamer,"5' 10""",155 lbs.,"70.0""",Southpaw,22,2,0
1209,Shamil,Gamzatov,,"6' 2""",205 lbs.,"76.0""",Orthodox,14,1,0
1210,Ariel,Gandulla,,"5' 11""",205 lbs.,--,Orthodox,7,9,0
1211,Ciryl,Gane,Bon Gamin,"6' 4""",245 lbs.,"81.0""",Orthodox,11,2,0
1212,Sean,Gannon,The Cannon,"6' 3""",265 lbs.,--,Southpaw,2,1,0
1213,Junye,Gao,,--,125 lbs.,--,,19,12,0
1214,Eduardo,Garagorri,,"5' 9""",145 lbs.,"70.0""",Orthodox,13,2,0
1215,Cody,Garbrandt,No Love,"5' 8""",135 lbs.,"65.0""",Orthodox,13,5,0
1216,Leonard,Garcia,Bad Boy,"5' 10""",145 lbs.,"68.0""",Orthodox,18,13,1
1217,Edgar,Garcia,,"5' 10""",170 lbs.,"71.0""",Orthodox,14,5,0
1218,Alejandro,Garcia,Alex,"5' 7""",145 lbs.,--,,14,10,0
1219,Alex,Garcia,The Dominican Nightmare,"5' 9""",170 lbs.,"72.0""",Orthodox,15,6,0
1220,Nick,Garcia,Nitro,"5' 4""",125 lbs.,--,,8,3,0
1221,Steve,Garcia,Mean Machine,"6' 0""",145 lbs.,"75.0""",Southpaw,14,5,0
1222,Elias,Garcia,,"5' 5""",125 lbs.,"67.0""",Southpaw,6,2,0
1223,Rafa,Garcia,Gifted,"5' 7""",155 lbs.,"70.0""",Orthodox,16,3,0
1224,Fernie,Garcia,,"5' 7""",135 lbs.,"67.0""",Orthodox,10,3,0
1225,Rulon,Gardner,,"6' 3""",265 lbs.,--,Orthodox,1,0,0
1226,David,Gardner,,"5' 11""",155 lbs.,--,Orthodox,18,21,0
1227,Ian,Garry,The Future,"6' 3""",170 lbs.,"74.0""",Orthodox,12,0,0
1228,Pablo,Garza,The Scarecrow,"6' 1""",145 lbs.,"73.0""",Orthodox,12,4,0
1229,Azamat,Gashimov,,"5' 6""",125 lbs.,--,Orthodox,8,3,0
1230,Brian,Gassaway,,"6' 1""",170 lbs.,--,Orthodox,29,20,2
1231,Kelvin,Gastelum,,"5' 9""",185 lbs.,"71.0""",Southpaw,18,8,0
1232,Willie,Gates,,"5' 8""",125 lbs.,"72.0""",Orthodox,12,7,0
1233,Melissa,Gatto,,"5' 5""",125 lbs.,"69.0""",Orthodox,8,1,2
1234,Louis,Gaudinot,Goodnight,"5' 3""",125 lbs.,"63.0""",Orthodox,8,4,0
1235,Manuel,Gaxhja,,"5' 8""",155 lbs.,--,Switch,7,0,0
1236,Shamil,Gaziev,,--,--,--,,5,1,0
1237,Charlene,Gellner,Princess,"5' 2""",125 lbs.,--,,0,4,0
1238,Chad,George,Savage,"5' 6""",135 lbs.,"68.0""",Southpaw,16,8,0
1239,Paul,Georgieff,,"6' 2""",170 lbs.,--,Orthodox,6,2,0
1240,Brian,Geraghty,Duke,"5' 7""",155 lbs.,--,Orthodox,26,18,1
1241,Derek,Getzel,The Pretzel,"6' 0""",155 lbs.,--,,8,5,0
1242,Karine,Gevorgyan,The Princess,"5' 4""",125 lbs.,"63.0""",,3,3,0
1243,Darrel,Gholar,,"5' 8""",194 lbs.,--,Orthodox,5,6,0
1244,Tiki,Ghosn,,"5' 10""",170 lbs.,--,Orthodox,10,7,1
1245,Christos,Giagos,The Spartan,"5' 10""",155 lbs.,"71.0""",Orthodox,20,10,0
1246,Joe,Giannetti,,"6' 0""",155 lbs.,"74.0""",Southpaw,6,1,0
1247,Nick,Gibbons,,"5' 10""",155 lbs.,--,,2,1,0
1248,James,Giboo,,"5' 11""",170 lbs.,--,Orthodox,13,5,0
1249,Lance,Gibson,Fearless,"5' 9""",185 lbs.,--,Orthodox,4,5,0
1250,Lee,Gibson,Lethal,"5' 7""",155 lbs.,--,,12,4,0
1251,Cody,Gibson,The Renegade,"5' 10""",135 lbs.,"71.0""",Orthodox,15,7,0
1252,Chase,Gibson,El Guero,"5' 10""",155 lbs.,"72.0""",Orthodox,9,5,0
1253,Kenny,Giddens,,"5' 11""",155 lbs.,--,,12,7,0
1254,Thomas,Gifford,The Young Lion,"6' 1""",155 lbs.,"75.0""",Orthodox,14,9,0
1255,Joseph,Gigliotti,Capo,"5' 11""",185 lbs.,--,Orthodox,7,2,0
1256,Joey,Gilbert,,"5' 11""",155 lbs.,--,Orthodox,2,3,0
1257,Trevin,Giles,,"6' 0""",170 lbs.,"74.0""",Orthodox,16,4,0
1258,Kultar,Gill,Black Mamba,"6' 0""",154 lbs.,--,Orthodox,12,8,0
1259,Jesse,Gillespie,,--,185 lbs.,--,,3,2,0
1260,Gregor,Gillespie,The Gift,"5' 7""",155 lbs.,"71.0""",Orthodox,14,1,0
1261,Jason,Gilliam,,"6' 0""",170 lbs.,--,Orthodox,14,9,0
1262,Micheal,Gillmore,The Gentleman,"5' 11""",170 lbs.,"72.0""",Orthodox,6,5,0
1263,Krishaun,Gilmore,,--,--,--,,0,1,0
1264,Alex,Gilpin,,"5' 7""",145 lbs.,--,Orthodox,11,1,0
1265,Bob,Gilstrap,,"6' 3""",200 lbs.,--,Orthodox,5,7,0
1266,Eperaim,Ginting,The Wolfman,"5' 4""",135 lbs.,"64.0""",Orthodox,6,1,0
1267,Demetrius,Gioulacos,,"5' 11""",185 lbs.,--,,0,1,0
1268,Billy,Giovanella,Wolverine,"5' 8""",125 lbs.,--,,9,5,0
1269,He-Man,Gipson,,--,--,--,,1,2,0
1270,Israel,Giron,El Rojo,"5' 8""",155 lbs.,--,,19,5,0
1271,Brandon,Girtz,Cold Roll,"5' 7""",155 lbs.,--,,14,7,0
1272,Jason,Glaza,,"6' 0""",230 lbs.,--,,3,2,0
1273,Mike,Glenn,,--,205 lbs.,--,,5,6,0
1274,Ricky,Glenn,The Gladiator,"6' 0""",155 lbs.,"70.0""",Southpaw,22,7,2
1275,Mark,Godbeer,The Hand Of,"6' 4""",240 lbs.,"77.0""",Orthodox,13,4,0
1276,Clint,Godfrey,,"5' 6""",135 lbs.,--,Southpaw,13,3,0
1277,Loopy,Godinez,,"5' 2""",115 lbs.,"61.0""",Orthodox,10,3,0
1278,Jason,Godsey,,"6' 2""",230 lbs.,--,Orthodox,16,16,0
1279,Allan,Goes,,"6' 0""",205 lbs.,--,Orthodox,10,5,2
1280,Billy,Goff,,--,170 lbs.,--,Switch,8,2,0
1281,Amiran,Gogoladze,,"6' 1""",170 lbs.,"74.0""",Switch,14,3,0
1282,Jonny,Goh,,"5' 11""",155 lbs.,--,,3,4,0
1283,Hannah,Goldy,24K,"5' 4""",115 lbs.,"61.0""",Orthodox,6,3,0
1284,Marcelo,Golm,,"6' 3""",249 lbs.,"75.0""",Orthodox,6,3,0
1285,Denise,Gomes,Dee,"5' 2""",115 lbs.,"63.0""",Orthodox,7,2,0
1286,Sergio,Gomez,,"5' 6""",155 lbs.,--,Orthodox,10,3,0
1287,Frank,Gomez,,"5' 10""",135 lbs.,"67.0""",Orthodox,10,6,0
1288,Alan,Gomez,,--,155 lbs.,--,,2,0,0
1289,David,Gomez,,--,155 lbs.,--,,1,2,0
1290,Ulysses,Gomez,Useless,"5' 6""",125 lbs.,--,Orthodox,9,5,0
1291,Joey,Gomez,KO King,"5' 10""",135 lbs.,"73.0""",Orthodox,6,2,0
1292,Luis,Gomez,Tiger Junior,"5' 7""",145 lbs.,"68.0""",Orthodox,4,1,0
1293,Joey,Gomez,,"5' 10""",155 lbs.,"71.0""",Orthodox,7,1,0
1294,Edson,Gomez,,"5' 8""",170 lbs.,"69.0""",Switch,6,2,0
1295,Silvana,Gomez Juarez,La Malvada,"5' 3""",115 lbs.,"65.0""",Orthodox,11,5,0
1296,Takanori,Gomi,The Fireball Kid,"5' 7""",155 lbs.,"70.0""",Southpaw,35,14,0
1297,William,Gomis,Jaguar,"6' 0""",145 lbs.,"73.0""",Southpaw,12,2,0
1298,Akihiro,Gono,,"5' 7""",170 lbs.,"68.0""",Switch,35,21,8
1299,Gabriel,Gonzaga,Napao,"6' 2""",242 lbs.,"76.0""",Orthodox,17,11,0
1300,Justin,Gonzales,J-Train,"5' 9""",145 lbs.,"72.0""",Orthodox,6,0,0
1301,Fernando,Gonzalez,The Menifee Maniac,"5' 9""",170 lbs.,"68.0""",Southpaw,26,14,0
1302,Nick,Gonzalez,The Ghost,"5' 6""",155 lbs.,--,Orthodox,17,12,0
1303,Fabian,Gonzalez,,"5' 10""",135 lbs.,--,,2,1,0
1304,Lewis,Gonzalez,Lethal,"5' 10""",170 lbs.,--,Orthodox,11,3,0
1305,Jason,Gonzalez,Nicoya,"6' 2""",155 lbs.,"74.0""",Southpaw,11,5,0
1306,Pearl,Gonzalez,,"5' 4""",115 lbs.,--,Orthodox,6,3,0
1307,Jorge,Gonzalez,Street,"6' 2""",205 lbs.,"76.0""",Orthodox,16,4,0
1308,Mikey,Gonzalez,Rolls,"5' 11""",155 lbs.,"74.0""",Orthodox,7,2,0
1309,Erick,Gonzalez,The Ghost Pepper,"5' 11""",155 lbs.,"75.0""",Orthodox,14,8,0
1310,Jennifer,Gonzalez,Jefa,"5' 2""",125 lbs.,--,,13,5,0
1311,Kier,Gooch,,--,155 lbs.,--,,2,7,0
1312,Lyman,Good,Cyborg,"6' 0""",170 lbs.,"74.0""",Orthodox,21,6,0
1313,Jared,Gooden,NiteTrain,"6' 0""",170 lbs.,"77.0""",Orthodox,22,9,0
1314,Gary,Goodridge,Big Daddy,"6' 3""",249 lbs.,--,Orthodox,23,22,1
1315,Jordan,Goodwin,,--,155 lbs.,--,,0,0,0
1316,Gerard,Gordeau,,"6' 5""",216 lbs.,--,Orthodox,2,2,0
1317,Eddie,Gordon,Truck,"6' 0""",185 lbs.,"76.0""",Orthodox,8,4,0
1318,Jared,Gordon,Flash,"5' 9""",155 lbs.,"68.0""",Orthodox,19,6,0
1319,Tebaris,Gordon,Boom,"6' 1""",265 lbs.,--,Orthodox,3,1,0
1320,Malcolm,Gordon,X,"5' 7""",125 lbs.,"71.0""",Switch,14,7,0
1321,Tresean,Gore,Mr. Vicious,"6' 0""",185 lbs.,"75.0""",Switch,5,2,0
1322,Alex,Gorgees,Hitman,"6' 2""",155 lbs.,"74.0""",Switch,6,1,0
1323,Themba,Gorimbo,The Answer,"6' 1""",170 lbs.,"77.0""",Orthodox,11,4,0
1324,Tim,Gorman,The Psycho,"5' 5""",135 lbs.,--,Southpaw,9,4,0
1325,Chase,Gormley,,"6' 3""",265 lbs.,--,Orthodox,14,6,0
1326,Jonathan,Goulet,The Road Warrior,"6' 0""",170 lbs.,"73.0""",Orthodox,23,12,0
1327,Thibault,Gouti,GT,"5' 10""",155 lbs.,"72.0""",Orthodox,12,5,0
1328,Wilson,Gouveia,,"6' 1""",185 lbs.,"76.0""",Orthodox,14,8,0
1329,Todd,Gouwenberg,,"6' 1""",205 lbs.,--,Orthodox,9,5,0
1330,Hugo,Govea,,--,--,--,,0,1,0
1331,Justin,Governale,The Therapist,--,145 lbs.,--,,5,5,0
1332,Damian,Grabowski,The Polish Pitbull,"6' 1""",241 lbs.,"75.0""",Orthodox,20,5,0
1333,Royce,Gracie,,"6' 1""",175 lbs.,--,Southpaw,15,2,3
1334,Crosley,Gracie,,"5' 9""",190 lbs.,--,Orthodox,2,2,0
1335,Daniel,Gracie,,"6' 2""",225 lbs.,--,Orthodox,5,4,1
1336,Ralph,Gracie,,"5' 9""",183 lbs.,--,Orthodox,6,1,0
1337,Renzo,Gracie,,"5' 10""",185 lbs.,--,Orthodox,13,7,1
1338,Rickson,Gracie,,"5' 10""",185 lbs.,--,Switch,11,0,0
1339,Rodrigo,Gracie,,"6' 0""",183 lbs.,--,Orthodox,6,2,1
1340,Royler,Gracie,,"5' 8""",150 lbs.,--,Southpaw,5,5,1
1341,Ryan,Gracie,,"5' 9""",200 lbs.,--,Orthodox,5,2,0
1342,Ralek,Gracie,,"6' 2""",210 lbs.,--,Orthodox,3,1,0
1343,Rolles,Gracie,,"6' 4""",242 lbs.,--,Orthodox,8,4,0
1344,Cesar,Gracie,,"5' 10""",181 lbs.,--,Orthodox,0,1,0
1345,Roger,Gracie,,"6' 4""",185 lbs.,"79.0""",Orthodox,8,2,0
1346,Igor,Gracie,,"5' 11""",170 lbs.,--,,5,4,0
1347,Neiman,Gracie,,"6' 0""",170 lbs.,--,,6,0,0
1348,Kron,Gracie,,"5' 9""",145 lbs.,"70.0""",Southpaw,5,2,0
1349,Bogdan,Grad,,--,155 lbs.,--,,11,1,0
1350,Steven,Graham,,"6' 1""",290 lbs.,--,Orthodox,2,1,0
1351,Scott,Graham,,"6' 4""",185 lbs.,--,Orthodox,3,1,0
1352,Miranda,Granger,Danger,"5' 7""",115 lbs.,"68.0""",Orthodox,7,3,0
1353,TJ,Grant,,"5' 10""",155 lbs.,"72.0""",Orthodox,21,5,0
1354,Davey,Grant,Dangerous,"5' 8""",135 lbs.,"69.0""",Orthodox,15,6,0
1355,Dwight,Grant,The Body Snatcher,"6' 1""",185 lbs.,"76.0""",Switch,11,6,0
1356,Alexa,Grasso,,"5' 5""",125 lbs.,"66.0""",Orthodox,16,3,0
1357,Tony,Gravely,,"5' 5""",135 lbs.,"69.0""",Orthodox,23,9,0
1358,Michael,Graves,,"5' 10""",170 lbs.,"71.0""",Orthodox,6,0,1
1359,Shelton,Graves,The Gravedigger,"6' 2""",255 lbs.,"76.0""",Southpaw,7,3,0
1360,James,Gray,The Phenom,"5' 9""",135 lbs.,--,Orthodox,4,1,0
1361,Kevin,Gray,Pocket Herc,"5' 4""",125 lbs.,"67.0""",Orthodox,9,4,0
1362,Sam,Greco,,"6' 2""",205 lbs.,--,Orthodox,3,1,1
1363,Bobby,Green,King,"5' 10""",155 lbs.,"71.0""",Orthodox,29,14,1
1364,Desmond,Green,The Predator,"5' 10""",155 lbs.,"73.0""",Southpaw,23,8,0
1365,Gabe,Green,Gifted,"5' 10""",170 lbs.,"73.0""",Switch,11,5,0
1366,Maurice,Greene,The Crochet Boss,"6' 7""",258 lbs.,"80.0""",Orthodox,9,7,0
1367,Matt,Grice,The Real One,"5' 8""",145 lbs.,"70.0""",Orthodox,15,5,0
1368,Forrest,Griffin,,"6' 3""",205 lbs.,"77.0""",Orthodox,19,7,0
1369,Tyson,Griffin,,"5' 6""",145 lbs.,"68.0""",Orthodox,16,8,0
1370,Max,Griffin,Pain,"5' 11""",170 lbs.,"76.0""",Orthodox,19,9,0
1371,Jordan,Griffin,Native Psycho,"5' 10""",145 lbs.,"73.0""",Southpaw,18,9,0
1372,Chad,Griggs,The Grave Digger,"6' 1""",205 lbs.,"73.0""",Orthodox,11,3,0
1373,Charalampos,Grigoriou,The Ferocious,--,135 lbs.,--,,7,3,0
1374,Chuck,Grigsby,The Reverend,"6' 6""",205 lbs.,--,Orthodox,23,10,0
1375,Rodrigo,Gripp de Sousa,Riscado,"5' 11""",205 lbs.,--,Orthodox,7,9,0
1376,Maxim,Grishin,Maximus,"6' 3""",205 lbs.,"78.0""",Orthodox,32,10,2
1377,Josh,Grispi,The Fluke,"5' 11""",145 lbs.,"74.0""",Orthodox,14,5,0
1378,Garrett,Gross,,"5' 9""",155 lbs.,--,Orthodox,11,7,0
1379,Kendall,Grove,Da Spyder,"6' 6""",185 lbs.,"79.0""",Orthodox,23,17,0
1380,Neil,Grove,Goliath,"6' 6""",265 lbs.,--,Orthodox,12,8,1
1381,Chris,Gruetzemacher,Gritz,"5' 8""",155 lbs.,"68.0""",Orthodox,15,5,0
1382,Vik,Grujic,The Spartan,"5' 11""",170 lbs.,"73.0""",Orthodox,6,6,0
1383,Mike,Grundy,,"5' 7""",145 lbs.,"72.0""",Orthodox,12,4,0
1384,Wang,Guan,The Dongbei Tiger,"5' 9""",145 lbs.,"71.0""",Orthodox,20,1,1
1385,Nandor,Guelmino,The Hun,"6' 3""",230 lbs.,--,,11,5,1
1386,Fabricio,Guerreiro,,"5' 10""",145 lbs.,--,,21,5,0
1387,Raine,Guerrero,,--,115 lbs.,--,,5,1,0
1388,Shannon,Gugerty,,"5' 10""",155 lbs.,"71.0""",Orthodox,15,7,0
1389,Clay,Guida,The Carpenter,"5' 7""",155 lbs.,"70.0""",Orthodox,38,20,0
1390,Jason,Guida,,"5' 10""",214 lbs.,--,,19,28,0
1391,Melvin,Guillard,The Young Assassin,"5' 9""",155 lbs.,"71.0""",Orthodox,32,18,2
1392,Chris,Guillen,,"6' 0""",240 lbs.,--,Orthodox,13,16,0
1393,Marcelo,Guimaraes,Magrao,"6' 0""",185 lbs.,"73.0""",Orthodox,9,2,1
1394,Leonardo,Guimaraes,Leleco,"6' 0""",185 lbs.,--,Orthodox,11,5,0
1395,Brad,Gumm,,"5' 11""",170 lbs.,--,Orthodox,10,6,1
1396,John,Gunderson,Quick Guns,"5' 9""",155 lbs.,"69.0""",Orthodox,35,16,2
1397,John,Gunther,The Machine,"5' 9""",155 lbs.,"72.0""",Orthodox,5,1,0
1398,Jorge,Gurgel,,"5' 7""",155 lbs.,"69.0""",Orthodox,14,10,0
1399,Fabio,Gurgel,,"6' 0""",205 lbs.,--,Orthodox,3,2,0
1400,Gugun,Gusman,The Tiger,"5' 7""",135 lbs.,"68.0""",Orthodox,8,4,0
1401,Andre,Gusmao,,"6' 0""",205 lbs.,--,Orthodox,6,3,0
1402,Alexander,Gustafsson,The Mauler,"6' 5""",205 lbs.,"79.0""",Orthodox,18,8,0
1403,Justin,Guthrie,,"6' 1""",170 lbs.,--,,18,9,0
1404,Horacio,Gutierrez,The Punisher,"5' 10""",145 lbs.,--,,4,3,0
1405,Chris,Gutierrez,El Guapo,"5' 9""",135 lbs.,"67.0""",Orthodox,19,4,2
1406,Mando,Gutierrez,El Toro,"5' 6""",135 lbs.,"70.0""",Southpaw,7,2,0
1407,Mike,Guymon,The Joker,"6' 0""",170 lbs.,"74.0""",Orthodox,15,6,1
1408,Chelsea,Hackett,Hammer,"5' 4""",125 lbs.,"66.0""",Switch,3,1,1
1409,Keith,Hackney,The Giant Killer,"5' 11""",200 lbs.,--,Sideways,2,2,0
1410,Jake,Hadley,White Kong,"5' 7""",125 lbs.,"70.0""",Southpaw,10,1,0
1411,Steve,Hadsel,,"5' 8""",170 lbs.,--,,3,0,0
1412,Damir,Hadzovic,The Bosnian Bomber,"5' 9""",155 lbs.,"70.0""",Orthodox,14,7,0
1413,Tim,Hague,The Trashing Machine,"6' 4""",260 lbs.,"76.0""",Orthodox,21,13,0
1414,Yazan,Hajeh,Yazzle Dazzle,"5' 9""",145 lbs.,--,Orthodox,6,1,0
1415,Stoney,Hale,The Skuller,"6' 0""",--,--,,5,3,0
1416,Kevin,Haley,The North Woods Nightmare,"6' 2""",205 lbs.,--,,6,4,0
1417,Mark,Hall,,"6' 0""",190 lbs.,--,Orthodox,5,6,0
1418,Uriah,Hall,Prime Time,"6' 0""",185 lbs.,"79.0""",Orthodox,18,11,0
1419,Ryan,Hall,The Wizard,"5' 10""",145 lbs.,"70.0""",Southpaw,9,2,0
1420,Dennis,Hallman,Superman,"5' 9""",155 lbs.,"72.0""",Orthodox,53,20,2
1421,Piotr,Hallmann,Pletwal,"5' 9""",155 lbs.,"71.0""",Orthodox,18,6,0
1422,Tony,Halme,,"6' 3""",300 lbs.,--,Orthodox,0,4,0
1423,Brandon,Halsey,Bull,"6' 0""",185 lbs.,--,,9,3,0
1424,John,Halverson,The Hurricane,"5' 9""",155 lbs.,--,Southpaw,16,8,0
1425,Seo Hee,Ham,,"5' 2""",115 lbs.,"62.0""",Southpaw,17,8,0
1426,Frank,Hamaker,,--,--,--,,1,0,0
1427,Kazuhiro,Hamanaka,,"6' 0""",185 lbs.,--,Southpaw,5,7,1
1428,Matt,Hamill,The Hammer,"6' 1""",205 lbs.,"76.0""",Orthodox,12,8,0
1429,Jeremy,Hamilton,Hawk,--,185 lbs.,--,,9,2,0
1430,Anthony,Hamilton,Freight Train,"6' 5""",260 lbs.,"76.0""",Orthodox,15,9,0
1431,CJ,Hamilton,The Autobot,"5' 7""",125 lbs.,"68.0""",Switch,11,4,0
1432,Jared,Hamman,The Messenger,"6' 3""",185 lbs.,"75.0""",Orthodox,14,6,0
1433,James,Hammortree,The Sledge,"6' 3""",185 lbs.,--,Orthodox,6,3,0
1434,Dean,Hancock,The Hammer,--,155 lbs.,--,,2,1,0
1435,Chad,Hanekom,Superman,--,185 lbs.,--,,9,2,0
1436,Joachim,Hansen,Hellboy,"5' 7""",150 lbs.,--,Southpaw,23,14,1
1437,Kay,Hansen,,"5' 2""",115 lbs.,"63.0""",Orthodox,7,6,0
1438,Nasrat,Haqparast,,"5' 10""",155 lbs.,"72.0""",Southpaw,14,5,0
1439,Shin,Haraguchi,,"5' 6""",155 lbs.,"68.0""",Switch,6,0,0
1440,Janay,Harding,Hollowpoint,--,135 lbs.,--,,2,3,0
1441,Antoni,Hardonk,,"6' 4""",245 lbs.,"78.0""",Orthodox,8,6,0
1442,George,Hardwick,,--,155 lbs.,--,,12,1,0
1443,Dan,Hardy,The Outlaw,"6' 0""",170 lbs.,"74.0""",Orthodox,25,10,0
1444,Veronica,Hardy,,"5' 4""",125 lbs.,"64.0""",Southpaw,7,4,1
1445,Greg,Hardy,Prince of War,"6' 5""",265 lbs.,"80.0""",Orthodox,7,5,0
1446,Tobias,Harila,Bad Intention,--,--,--,,12,3,0
1447,Baru,Harn,Seiryu,--,265 lbs.,--,,1,2,0
