,First Name,Last Name,Nickname,Height,Weight,Reach,Stance,Wins,Losses,Draws
1419,Ryan,Hall,The Wizard,177.0,65.8,177.0,Southpaw,9,2,0
1420,Dennis,Hallman,Superman,175.0,70.3,182.0,Orthodox,53,20,2
1421,Piotr,Hallmann,Pletwal,175.0,70.3,180.0,Orthodox,18,6,0
1422,Tony,Halme,,190.0,136.1,,Orthodox,0,4,0
1423,Brandon,Halsey,Bull,182.0,83.9,,,9,3,0
1424,John,Halverson,The Hurricane,175.0,70.3,,Southpaw,16,8,0
1425,Seo Hee,Ham,,157.0,52.2,157.0,Southpaw,17,8,0
1427,Kazuhiro,Hamanaka,,182.0,83.9,,Southpaw,5,7,1
1428,Matt,Hamill,The Hammer,185.0,93.0,193.0,Orthodox,12,8,0
1429,Jeremy,Hamilton,Hawk,,83.9,,,9,2,0
1430,Anthony,Hamilton,Freight Train,195.0,117.9,193.0,Orthodox,15,9,0
1431,CJ,Hamilton,The Autobot,170.0,56.7,172.0,Switch,11,4,0
1432,Jared,Hamman,The Messenger,190.0,83.9,190.0,Orthodox,14,6,0
1433,James,Hammortree,The Sledge,190.0,83.9,,Orthodox,6,3,0
1434,Dean,Hancock,The Hammer,,70.3,,,2,1,0
1435,Chad,Hanekom,Superman,,83.9,,,9,2,0
1436,Joachim,Hansen,Hellboy,170.0,68.0,,Southpaw,23,14,1
1437,Kay,Hansen,,157.0,52.2,160.0,Orthodox,7,6,0
1438,Nasrat,Haqparast,,177.0,70.3,182.0,Southpaw,14,5,0
1439,Shin,Haraguchi,,167.0,70.3,172.0,Switch,6,0,0
1440,Janay,Harding,Hollowpoint,,61.2,,,2,3,0
1441,Antoni,Hardonk,,193.0,111.1,198.0,Orthodox,8,6,0
1442,George,Hardwick,,,70.3,,,12,1,0
1443,Dan,Hardy,The Outlaw,182.0,77.1,187.0,Orthodox,25,10,0
1444,Veronica,Hardy,,162.0,56.7,162.0,Southpaw,7,4,1
1445,Greg,Hardy,Prince of War,195.0,120.2,203.0,Orthodox,7,5,0
1447,Baru,Harn,Seiryu,,120.2,,,1,2,0
1448,Scott,Harper,,182.0,83.9,,Orthodox,12,7,0
1449,Gerry,Harris,,203.0,122.5,,Orthodox,1,4,0
1450,Gerald,Harris,,180.0,83.9,195.0,Southpaw,23,5,0
1451,Phil,Harris,Billy,162.0,56.7,165.0,Orthodox,22,12,0
1452,Walt,Harris,The Big Ticket,195.0,113.4,195.0,Southpaw,13,10,0
1453,Dhafir,Harris,Dada 5000,,116.6,,,2,0,0
1454,Trevor,Harris,,167.0,65.8,,,2,2,0
1455,Carlston,Harris,Mocambique,182.0,77.1,193.0,Orthodox,18,5,0
1456,Collin,Hart,,185.0,83.9,,Orthodox,6,3,1
1457,Dale,Hartt,,177.0,70.3,175.0,Orthodox,6,3,0
1459,Clay,Harvison,Bushwacker,185.0,77.1,187.0,Orthodox,13,6,0
1460,Hidehiko,Hasegawa,,175.0,77.1,,,19,20,6
1461,Chris,Haseman,The Hammer,180.0,93.0,,Orthodox,20,17,0
1462,Takayo,Hashi,,162.0,61.2,,Orthodox,15,6,1
1463,Tomohiko,Hashimoto,,182.0,113.4,,Orthodox,1,4,0
1464,Justin,Haskins,,177.0,77.1,,Orthodox,7,6,0
1465,Hayder,Hassan,Hulk,177.0,77.1,,,6,3,0
1466,Ahmad,Hassanzada,Lion of the Ring,185.0,70.3,190.0,Orthodox,10,2,0
1467,Daiki,Hata,DJ Taiki,167.0,63.0,,Orthodox,17,11,7
1468,John,Hathaway,The Hitman,185.0,77.1,190.0,Orthodox,17,2,0
1469,Phil,Hawes,No Hype,182.0,83.9,195.0,Orthodox,12,5,0
1470,Justin,Hawes,The Hawk,180.0,93.0,,,6,9,0
1471,Chris,Hawk,,185.0,93.0,,,5,10,0
1472,Del,Hawkins,The Filipino Delight,165.0,61.2,,Orthodox,22,17,0
1473,Tommy,Hayden,Wild Card,175.0,65.8,,Southpaw,11,3,0
1474,Mike,Hayes,,193.0,104.3,,Orthodox,20,12,2
1477,Josh,Haynes,Bring the Pain,175.0,77.1,,Orthodox,14,11,0
1478,Dustin,Hazelett,McLovin,185.0,77.1,193.0,Orthodox,12,7,0
1479,James,Head,,185.0,77.1,185.0,Orthodox,9,4,0
1480,Pat,Healy,Bam Bam,182.0,70.3,182.0,Orthodox,34,23,0
1481,Ryan,Healy,The Irish Assassin,185.0,70.3,,Orthodox,25,14,1
1482,Spencer,Hearns,,180.0,83.9,,,1,0,0
1483,David,Heath,,180.0,93.0,182.0,Orthodox,18,7,0
1484,Chris,Heatherly,Stump,175.0,70.3,,Orthodox,9,4,0
1485,Jake,Hecht,Hitman,182.0,77.1,185.0,Orthodox,11,4,0
1486,Nick,Hein,Sergeant,167.0,70.3,167.0,Southpaw,14,5,0
1487,Ian,Heinisch,The Hurricane,180.0,83.9,182.0,Orthodox,14,5,0
1488,Marcin,Held,,175.0,70.3,180.0,Orthodox,23,7,0
1489,Delson,Heleno,Pe De Chumbo,180.0,83.9,,Orthodox,29,10,0
1490,Matt,Helm,,,70.3,,,1,1,0
1491,Elisha,Helsper,Knuckles,167.0,61.2,,Orthodox,0,4,0
1492,Dan,Henderson,Hendo,180.0,83.9,187.0,Orthodox,32,15,0
1493,Benson,Henderson,Smooth,175.0,77.1,177.0,Southpaw,24,7,0
1494,Ron,Henderson,,177.0,56.7,,,4,3,0
1495,Josh,Hendricks,,187.0,106.6,,Southpaw,19,11,0
1496,Johny,Hendricks,Bigg Rigg,175.0,83.9,175.0,Southpaw,18,8,0
1497,Cory,Hendricks,,190.0,93.0,,,3,1,0
1498,Luis,Henrique,KLB,187.0,110.2,187.0,Orthodox,10,5,0
1499,Jose,Henrique,Canela,190.0,77.1,200.0,Orthodox,5,1,0
1500,Diego,Henrique da Silva,Gaucho,187.0,83.9,,Orthodox,8,4,0
1501,Danny,Henry,The Hatchet,182.0,65.8,185.0,Orthodox,12,4,0
1502,Victor,Henry,La Mangosta,170.0,61.2,172.0,Switch,23,6,0
1503,TJ,Hepburn,The Carnivore,170.0,70.3,,,4,2,0
1504,Jai,Herbert,Black Country Banger,185.0,70.3,195.0,Orthodox,12,4,1
1505,Ed,Herman,Short Fuse,185.0,93.0,195.0,Orthodox,27,16,0
1506,Dave,Herman,,193.0,109.8,195.0,Orthodox,22,6,0
1507,Jack,Hermansson,The Joker,185.0,83.9,195.0,Orthodox,23,8,0
1510,Ramiro,Hernandez,Junior,175.0,61.2,,Orthodox,19,9,0
1511,Alexander,Hernandez,The Great Ape,175.0,70.3,182.0,Orthodox,14,6,0
1512,Anthony,Hernandez,Fluffy,182.0,83.9,190.0,Orthodox,11,2,0
1513,Nohelin,Hernandez,Suave,177.0,61.2,180.0,Orthodox,9,4,0
1514,Carlos,Hernandez,,172.0,56.7,170.0,Orthodox,8,2,0
1515,Paul,Herrera,The Bone Crusher,177.0,83.9,,Orthodox,1,1,0
1516,Chris,Herrera,The Crusher,177.0,83.9,,,3,2,1
1517,Geane,Herrera,La Pulga,165.0,56.7,167.0,Orthodox,9,3,0
1518,Alvaro,Herrera Mendoza,Chango,182.0,70.3,187.0,Orthodox,9,6,0
1519,Felice,Herrig,Lil Bulldog,162.0,52.2,165.0,Orthodox,14,10,0
1520,Heath,Herring,The Texas Crazy Horse,193.0,113.4,198.0,Orthodox,28,16,0
1521,Jon,Hess,,200.0,133.8,,,1,1,0
1522,Clint,Hester,Headbussa,187.0,93.0,195.0,Orthodox,11,6,0
1523,Brandon,Hester,The Beast,185.0,93.0,,,3,0,0
1524,Jimy,Hettes,The Kid,175.0,65.8,180.0,Southpaw,11,3,0
1525,Conor,Heun,Hurricane,177.0,70.3,,Orthodox,9,5,0
1526,Marcus,Hicks,The Wrecking Ball,167.0,70.3,162.0,Southpaw,10,4,0
1527,Jay,Hieron,The Thoroughbred,182.0,77.1,190.0,Orthodox,23,7,0
1528,Brady,Hiestand,,172.0,61.2,180.0,Orthodox,8,2,0
1529,Lee,Higgins,,,70.3,,,2,1,0
1530,Jason,High,The Kansas City Bandit,172.0,70.3,185.0,Southpaw,21,6,0
1531,Richie,Hightower,The Dirty Samurai,172.0,77.1,,Orthodox,8,4,0
1532,Alex,Higley,,177.0,65.8,,,4,3,0
1533,Corey,Hill,,193.0,70.3,203.0,Orthodox,6,9,0
1534,Isaiah,Hill,,177.0,70.3,,,5,7,1
1535,Angela,Hill,Overkill,160.0,52.2,162.0,Orthodox,15,13,0
1536,Tyler,Hill,,190.0,77.1,,Switch,8,2,0
1537,Jamahal,Hill,Sweet Dreams,193.0,93.0,200.0,Southpaw,12,1,0
1538,Kailan,Hill,,185.0,83.9,195.0,Southpaw,4,1,0
1539,Branden Lee,Hinkle,The Iron Lion,190.0,106.6,,Orthodox,17,11,0
1540,Hatsu,Hioki,,180.0,65.8,185.0,Orthodox,29,10,2
1541,Alan,Hiro,Yamaniha,165.0,61.2,,Orthodox,14,5,4
1542,Kuniyoshi,Hironaka,,177.0,76.2,177.0,Orthodox,23,9,0
1543,Mizuto,Hirota,Pugnus,170.0,70.3,170.0,Orthodox,18,10,2
1544,Yuji,Hisamatsu,,177.0,83.9,,,16,22,6
1545,Kwan,Ho Kwak,,165.0,61.2,,Switch,9,2,0
1546,Matt,Hobar,The Crowbar,177.0,61.2,177.0,Southpaw,9,3,0
1547,Bobby,Hoffman,The Truth,187.0,111.1,,Orthodox,36,10,1
1548,Chris,Hofmann,,182.0,77.1,182.0,Orthodox,9,2,0
1549,Sam,Hoger,The Alaskan Assassin,187.0,93.0,,Orthodox,10,4,0
1550,Andrew,Holbrook,,180.0,70.3,177.0,Southpaw,12,3,0
1551,Sean,Holden,,177.0,77.1,,,5,2,0
1552,Chris,Holdsworth,,180.0,61.2,,,6,0,0
1553,Kevin,Holland,Trailblazer,190.0,77.1,205.0,Orthodox,24,9,0
1554,Roger,Hollett,The Hulk,180.0,93.0,,Orthodox,13,5,0
1555,Max,Holloway,Blessed,180.0,65.8,175.0,Orthodox,24,7,0
1556,Gabrielle,Holloway,Gabanator,160.0,65.8,,,6,5,0
1557,Jeremie,Holloway,Hit Em,182.0,77.1,,,8,3,0
1558,Holly,Holm,The Preacher's Daughter,172.0,61.2,175.0,Southpaw,15,6,0
1559,Rex,Holman,Big Dog,190.0,93.0,,Southpaw,4,2,0
1560,Joseph,Holmes,Uglyman Joe,193.0,83.9,203.0,Orthodox,8,4,0
1561,Kurt,Holobaugh,,180.0,70.3,177.0,Orthodox,17,7,0
1562,Paddy,Holohan,The Hooligan,177.0,56.7,175.0,Orthodox,12,2,1
1563,Ben,Holscher,The Teacher,180.0,70.3,,,4,0,0
1564,Mark,Holst,Boots,182.0,70.3,,Orthodox,12,6,0
1565,Scott,Holtzman,Hot Sauce,175.0,70.3,175.0,Orthodox,14,6,0
1566,Sabah,Homasi,,182.0,77.1,182.0,Orthodox,11,8,0
1567,Mark,Hominick,The Machine,172.0,65.8,172.0,Orthodox,20,12,0
1568,Barb,Honchak,Little Warrior,162.0,56.7,165.0,Orthodox,10,4,0
1569,Chris,Honeycutt,The Cutt,177.0,77.1,185.0,,9,1,0
1570,JunYoung,Hong,Drunken Red,172.0,65.8,175.0,Orthodox,11,7,1
1571,SeongChan,Hong,Honey Badger,170.0,70.3,175.0,Orthodox,9,2,0
1572,Satoshi,Honma,,185.0,93.0,,Orthodox,4,6,3
1573,David,Hood,,182.0,90.7,,,1,3,0
1574,Lorenzo,Hood,Dream Killer,190.0,120.2,203.0,Southpaw,14,5,0
1575,Dan,Hooker,The Hangman,182.0,70.3,190.0,Switch,22,12,0
1576,Chase,Hooper,The Dream,185.0,70.3,187.0,Southpaw,12,3,1
1577,Darrell,Horcher,The Saint,177.0,70.3,177.0,Southpaw,13,4,0
1578,Moti,Horenstein,,193.0,104.3,,Orthodox,1,6,0
1579,Yoshinori,Horie,,172.0,65.8,177.0,Orthodox,8,2,0
1580,Kyoji,Horiguchi,,165.0,56.7,167.0,Orthodox,19,2,0
1581,Yuma,Horiuchi,Ichiban,167.0,56.7,170.0,Switch,9,5,0
1582,Jeremy,Horn,Gumby,185.0,83.9,187.0,Orthodox,91,22,5
1583,Matt,Horning,Horndog,162.0,56.7,,,20,25,0
1584,Chris,Horodecki,The Polish Hammer,175.0,70.3,175.0,Orthodox,21,7,1
1585,Jamey-Lyn,Horth,,170.0,61.2,167.0,Orthodox,6,0,0
1586,Matt,Horwich,Suave,185.0,83.9,,Orthodox,30,25,1
1587,John,Hosman,,177.0,61.2,,Southpaw,18,8,1
1589,Jeff,Hougland,Hellbound,170.0,61.2,172.0,Orthodox,10,6,0
1590,Trey,Houston,,180.0,83.9,,,11,4,0
1591,Jamie,Houston,,,83.9,,,3,0,0
1592,Brian,Houston,B-Hue,187.0,83.9,,Orthodox,4,6,0
1593,Harold,Howard,,187.0,108.9,,Orthodox,1,3,0
1594,John,Howard,Doomsday,170.0,77.1,182.0,Orthodox,24,13,0
1595,Shane,Howell,,172.0,56.7,,Orthodox,13,10,0
1596,Hu,Yaozong,Totoro,190.0,83.9,182.0,Orthodox,3,3,0
1597,Carlos,Huachin,Perro Malo,162.0,61.2,170.0,Southpaw,10,5,1
1598,Brady,Huang,The Kung Fu Warrior,175.0,61.2,175.0,Orthodox,11,2,0
1599,Austin,Hubbard,Thud,177.0,70.3,180.0,Orthodox,13,6,0
1600,Collin,Huckbody,All In,190.0,83.9,193.0,Orthodox,8,2,0
1601,Alex,Huddleston,The Shaved Gorilla,200.0,115.2,,,6,2,0
1602,Roger,Huerta,El Matador,175.0,70.3,177.0,Orthodox,23,9,1
1603,Casey,Huffman,Hellbent,190.0,83.9,,,3,1,0
1604,Matt,Hughes,,175.0,77.1,185.0,Switch,45,9,0
1605,Mark,Hughes,,175.0,93.0,,Southpaw,6,2,0
1606,Jeff,Hughes,Lights Out,187.0,113.4,195.0,Orthodox,10,4,0
1607,Sam,Hughes,Sampage,165.0,52.2,162.0,Orthodox,8,5,0
1608,David,Hulett,Hollywood,177.0,77.1,,,22,10,0
1609,Bryan,Humes,,,120.2,,,6,2,0
1610,Abongo,Humphrey,,180.0,93.0,,Orthodox,7,3,0
1611,Harry,Hunsucker,The Hurricane,187.0,93.0,190.0,Orthodox,7,6,0
1612,Mark,Hunt,Super Samoan,177.0,120.2,182.0,Orthodox,13,14,1
1613,Alex,Hunter,,175.0,102.5,,Orthodox,2,0,0
1614,Adam,Hunter,Warhammer,185.0,83.9,,Orthodox,7,1,0
1615,Joe,Hurley,,172.0,70.3,,,12,5,0
1616,Solomon,Hutcherson,King,180.0,83.9,,Southpaw,11,7,0
1617,Young,Hwang,,175.0,61.2,,,8,5,0
1618,Al,Iaquinta,Raging,177.0,70.3,177.0,Orthodox,14,7,1
1619,Khadis,Ibragimov,,190.0,93.0,198.0,Orthodox,8,4,0
1620,Minoki,Ichihara,,170.0,80.7,,Orthodox,0,1,0
1621,Dan,Ige,50K,170.0,65.8,180.0,Orthodox,17,6,0
1622,Valeri,Ignatov,,175.0,77.1,,Orthodox,1,2,0
1623,Sergey,Ignatov,,175.0,95.3,,Orthodox,0,1,0
1624,Fabiano,Iha,,172.0,70.3,,Orthodox,9,5,0
1625,Seichi,Ikemoto,,180.0,76.2,,Orthodox,21,19,5
1626,Mikhail,Iloukhine,,175.0,93.0,,Orthodox,30,11,1
1627,Zelim,Imadaev,,182.0,77.1,193.0,Orthodox,8,3,0
1628,Yusuke,Imamura,,172.0,99.8,,Orthodox,2,6,0
1629,Masakazu,Imanari,,162.0,63.0,,Southpaw,36,16,2
1630,Nassourdine,Imavov,,190.0,83.9,190.0,Orthodox,12,4,0
1631,Brad,Imes,Hillbilly Heartthrob,200.0,120.2,,Orthodox,13,7,0
1632,Chris,Indich,,177.0,77.1,,,6,4,0
1634,Guto,Inocente,,190.0,93.0,,Orthodox,7,4,0
1635,Enson,Inoue,Yamato Damashii,177.0,95.3,,Orthodox,12,8,0
1636,Egan,Inoue,,175.0,86.2,,Southpaw,13,8,0
1637,Katsuya,Inoue,,175.0,76.2,,Southpaw,19,9,4
1638,Takeshi,Inoue,Lion,172.0,65.8,,,23,10,0
1639,Naoki,Inoue,,175.0,56.7,180.0,Orthodox,11,1,0
1640,Inoue,Mizuki,,160.0,56.7,165.0,Orthodox,14,6,0
1641,Jorge,Interiano,,185.0,93.0,,,4,3,0
1642,Jason,Ireland,The Irish Tornado,175.0,73.0,,Southpaw,19,9,1
1643,James,Irvin,The Sandman,187.0,93.0,190.0,Orthodox,17,10,0
1644,Eric,Irvin,,172.0,70.3,,,11,4,0
1645,Mitsuhiro,Ishida,The Endless Warrior,167.0,69.9,,Southpaw,20,8,1
1646,Teruto,Ishihara,Yashabo,170.0,61.2,175.0,Southpaw,10,7,2
1647,Satoshi,Ishii,,180.0,108.9,,Orthodox,15,8,1
1648,Yuki,Ishikawa,,180.0,93.0,,Orthodox,0,2,0
1649,Eiji,Ishikawa,,177.0,77.1,,,29,24,3
1650,Tokimitsu,Ishizawa,Kendo Ka Shin,182.0,83.9,,Orthodox,1,5,1
1651,Damir,Ismagulov,Qazaq,177.0,70.3,187.0,Orthodox,24,2,0
1652,Wallid,Ismail,,170.0,93.0,,Orthodox,9,3,0
1653,Leandro,Issa,Brodinho,170.0,61.2,175.0,Orthodox,13,6,0
1654,Blagoy,Ivanov,Baga,180.0,113.4,185.0,Southpaw,19,5,0
1655,Anthony,Ivy,Aquaman,187.0,83.9,187.0,Orthodox,8,4,0
1656,Tomomi,Iwama,,160.0,70.3,,Orthodox,9,6,2
1657,Tatsuya,Iwasaki,,175.0,93.0,,Orthodox,0,1,0
1658,Yoislandy,Izquierdo,Cuba,180.0,70.3,,Southpaw,10,4,0
1659,Hiroshi,Izumi,,,93.0,,Orthodox,4,2,0
1660,Yves,Jabouin,Tiger,170.0,61.2,172.0,Orthodox,20,11,0
1661,Kevin,Jackson,,177.0,90.3,,Switch,4,2,0
1662,Eugene,Jackson,The Wolf,172.0,83.9,,Orthodox,15,9,1
1663,Quinton,Jackson,Rampage,185.0,93.0,185.0,Orthodox,37,12,0
1664,Jeremy,Jackson,Scorpion,177.0,77.1,,Orthodox,9,5,0
1665,Damon,Jackson,Action,180.0,65.8,180.0,Switch,22,5,1
1666,Kenyon,Jackson,,182.0,83.9,,,4,3,0
1667,Mike,Jackson,The Truth,187.0,77.1,187.0,Orthodox,1,2,0
1668,Jason,Jackson,Jah-Son,185.0,77.1,198.0,Orthodox,7,2,0
1669,Montel,Jackson,Quik,177.0,61.2,190.0,Southpaw,13,2,0
1670,Eric,Jacob,,,70.3,,,1,9,0
1671,Richard,Jacobi,,193.0,117.9,190.0,Orthodox,6,1,1
1672,Dustin,Jacoby,The Hanyak,190.0,93.0,193.0,Orthodox,18,7,1
1673,Justin,James,,177.0,70.3,,Orthodox,13,7,0
1674,Nate,James,,182.0,83.9,,,14,8,1
1675,Virna,Jandiroba,Carcara,160.0,52.2,162.0,Orthodox,19,3,0
1676,Ryan,Janes,,190.0,83.9,193.0,Orthodox,10,3,0
1677,Josh,Janousek,,180.0,83.9,,Orthodox,8,1,0
1678,Dave,Jansen,,175.0,70.3,185.0,Orthodox,20,4,0
1679,Jaime,Jara,El Cucui,185.0,93.0,,Southpaw,38,18,0
1680,Gigo,Jara,The Little Animal,175.0,65.8,,,6,9,0
1681,Keith,Jardine,The Dean of Mean,187.0,83.9,193.0,Orthodox,17,11,2
1682,Brock,Jardine,The Machine,180.0,77.1,,Orthodox,12,6,0
1684,Rony,Jason,,170.0,65.8,185.0,Orthodox,14,7,0
1685,Jasmine,Jasudavicius,,170.0,56.7,172.0,Orthodox,9,2,0
1686,Louis,Jauregui,,170.0,77.1,,,4,2,0
1687,Yazmin,Jauregui,,160.0,52.2,162.0,Orthodox,10,0,0
1688,Justin,Jaynes,The Guitar Hero,170.0,65.8,172.0,Orthodox,16,8,0
1689,Joanna,Jedrzejczyk,,167.0,52.2,165.0,Orthodox,16,5,0
1690,Aaron,Jeffery,,187.0,83.9,185.0,Orthodox,10,3,0
1691,Trent,Jenkins,,187.0,83.9,,,0,4,0
1692,Bubba,Jenkins,The Highlight Kid,170.0,65.8,,,11,4,0
1693,Adrienna,Jenkins,AJ,172.0,65.8,,,19,6,0
1694,Brandon,Jenkins,The Human Highlight Reel,182.0,70.3,180.0,Switch,15,9,0
1695,Jack,Jenkins,Phar,170.0,65.8,172.0,Switch,11,2,0
1696,Steve,Jennum,,177.0,97.5,,Orthodox,2,3,0
1697,Ryan,Jensen,,185.0,83.9,193.0,Orthodox,21,8,0
1698,Kyle,Jensen,,175.0,77.1,,Orthodox,4,11,2
1699,Chan-Mi,Jeon,,165.0,52.2,,Orthodox,5,2,0
1700,Maciej,Jewtuszko,Irokez,182.0,70.3,,Southpaw,12,3,0
1701,Ronald,Jhun,The Machine Gun,180.0,77.1,,Orthodox,24,26,2
1702,Baergeng,Jieleyisi,,175.0,61.2,180.0,Orthodox,12,4,0
1703,Gilbert,Jimenez,,,70.3,,,8,12,1
1704,Art,Jimmerson,,185.0,88.9,,Orthodox,0,1,0
1705,Ryan,Jimmo,The Big Deal,185.0,93.0,185.0,Orthodox,19,5,0
1706,Jinensibieke,Asikeerbai,,167.0,70.3,175.0,Orthodox,36,11,0
1707,,Jiniushiyue,Little King Kong,172.0,56.7,175.0,Southpaw,12,2,0
1708,Sung Bin,Jo,Korean Falcon,182.0,65.8,182.0,Orthodox,9,1,0
1709,Carls,John De Tomas,,165.0,56.7,180.0,Southpaw,6,2,0
1710,Phil,Johns,,157.0,77.1,,Southpaw,30,14,1
1711,Brett,Johns,The Pikey,170.0,61.2,180.0,Orthodox,17,2,0
1712,Miles,Johns,Chapo,170.0,61.2,167.0,Orthodox,13,2,0
1713,Anthony,Johnson,Rumble,187.0,93.0,198.0,Orthodox,22,6,0
1714,DaMarques,Johnson,Darkness,185.0,77.1,190.0,Orthodox,15,15,0
1716,Travis,Johnson,,,93.0,,,0,1,0
1717,Ricky,Johnson,,172.0,65.8,,Orthodox,10,6,0
1718,Tony,Johnson,,187.0,93.0,193.0,Orthodox,7,2,0
1719,Lavar,Johnson,Big,193.0,108.9,208.0,Orthodox,18,10,0
1720,Demetrious,Johnson,Mighty Mouse,160.0,56.7,167.0,Orthodox,27,3,1
1721,Michael,Johnson,The Menace,177.0,70.3,185.0,Southpaw,22,19,0
1722,Deshaun,Johnson,,,75.7,,,6,9,0
1723,Kajan,Johnson,Ragin',180.0,70.3,190.0,Orthodox,23,13,1
1724,Dashon,Johnson,Flyboy,170.0,65.8,,Orthodox,9,2,0
1725,Timothy,Johnson,,190.0,120.2,195.0,Southpaw,12,4,0
1726,Tony,Johnson,,185.0,120.2,,,11,3,0
1727,Jordan,Johnson,,187.0,93.0,200.0,Orthodox,10,0,0
1728,Taylor,Johnson,Tombstone,182.0,83.9,187.0,Switch,5,1,0
1729,Chad,Johnson,Big Rigg,187.0,104.3,203.0,Orthodox,6,2,0
1730,Jose,Johnson,Lobo Solitario,182.0,61.2,180.0,Orthodox,15,7,0
1731,Charles,Johnson,InnerG,175.0,56.7,177.0,Switch,13,5,0
1732,Brian,Johnston,,190.0,104.3,,Orthodox,5,5,0
1733,Liana,Jojua,She Wolf,162.0,56.7,157.0,Orthodox,8,5,0
1734,Daniel,Jolly,The Werewolf of Texas,185.0,93.0,190.0,Orthodox,5,3,0
1735,Paul,Jones,,175.0,90.3,,Orthodox,11,1,1
1736,Jon,Jones,Bones,193.0,93.0,213.0,Orthodox,27,1,0
1737,Nathan,Jones,,210.0,156.5,,Orthodox,0,1,0
1738,Marcus,Jones,The Darkness,198.0,120.2,,Orthodox,4,2,0
1739,Carlton,Jones,,185.0,102.1,,Orthodox,1,4,0
1740,Jesse,Jones,,175.0,77.1,,,2,1,0
1741,Tito,Jones,,172.0,65.8,,Southpaw,11,8,0
1742,Roy,Jones,,,93.0,,,7,5,0
1743,Justin,Jones,Black Dynamite,180.0,83.9,,Orthodox,9,2,0
1744,Ben,Jones,Blitzkrieg,,83.9,,,4,4,0
1745,Victor,Jones,,,65.8,,,1,3,0
1746,Chris,Jones,Lionheart,175.0,67.6,,,10,5,0
1747,Roshaun,Jones,,172.0,61.2,,,2,6,0
1748,Jamelle,Jones,The Beast,182.0,93.0,190.0,Orthodox,7,5,0
1749,Antonio,Jones,Doomsday,180.0,83.9,,Orthodox,6,1,0
1750,Trevin,Jones,5 Star,170.0,61.2,177.0,Southpaw,13,10,0
1751,Mason,Jones,Dragon,177.0,70.3,187.0,Orthodox,11,2,0
1752,Craig,Jones,,,93.0,,,0,0,0
1753,Jocelyn,Jones-Lybarger,,170.0,52.2,162.0,Orthodox,6,4,0
1754,Kevin,Jordan,The Shaman,190.0,111.1,,Orthodox,11,9,0
1755,Joe,Jordan,,167.0,70.3,,Orthodox,49,14,2
1756,Shawn,Jordan,The Savage,182.0,117.9,190.0,Southpaw,19,8,0
1757,Ivan,Jorge,Batman,175.0,70.3,185.0,Orthodox,27,7,0
1758,Scott,Jorgensen,Young Guns,165.0,61.2,167.0,Orthodox,15,12,0
1759,Gareth,Joseph,,,93.0,,,9,5,0
1760,Dwight,Joseph,,167.0,61.2,,Switch,5,0,0
1761,Jeff,Joslin,The Inferno,182.0,77.1,,Orthodox,5,3,0
1762,Krzysztof,Jotko,,185.0,83.9,195.0,Southpaw,24,6,0
1763,Alan,Jouban,Brahma,182.0,77.1,185.0,Southpaw,17,7,0
1764,Charles,Jourdain,Air,175.0,65.8,175.0,Switch,14,6,1
1765,Mike,Joy,,167.0,70.3,,Southpaw,11,8,0
1766,Dustin,Joynson,,198.0,110.7,198.0,Orthodox,5,0,0
1767,Tony,Juarez,,,70.3,,,1,12,0
1768,Jesse,Juarez,,185.0,77.1,,Orthodox,23,12,0
1769,Anshul,Jubli,King of Lions,182.0,70.3,175.0,Switch,7,0,0
1770,Steve,Judson,,180.0,104.3,,Orthodox,0,2,0
1771,Luke,Jumeau,The Jedi,180.0,77.1,182.0,Orthodox,13,5,0
1772,Bu-Kyung,Jung,,170.0,69.9,,Orthodox,0,4,0
1773,Chan Sung,Jung,The Korean Zombie,170.0,65.8,182.0,Orthodox,17,7,0
1774,Young Sam,Jung,,172.0,63.0,,Orthodox,4,8,0
1775,Da Woon,Jung,Sseda,193.0,93.0,198.0,Orthodox,15,4,1
1776,Scott,Junk,,185.0,120.2,,Orthodox,8,3,1
1777,Myles,Jury,Fury,177.0,65.8,185.0,Orthodox,17,4,0
1778,Cristiane,Justino,Cyborg,172.0,65.8,172.0,Orthodox,21,2,0
1779,Patrick,Kaase,Kamikaze,175.0,83.9,,,1,2,0
1780,Emily,Kagan,,160.0,52.2,,,3,3,0
1781,Oron,Kahlon,,172.0,61.2,177.0,Orthodox,16,1,0
1782,Sirwan,Kakai,Zohan,165.0,61.2,,Orthodox,12,5,0
1783,Saidyokub,Kakhramonov,,172.0,61.2,175.0,Orthodox,10,3,0
1784,Geza,Kalman,,185.0,90.7,,,4,9,0
1785,Bryson,Kamaka,,180.0,77.1,,Orthodox,12,20,1
1786,Kai,Kamaka,The Fighting Hawaiian,170.0,65.8,175.0,Orthodox,8,4,1
1787,Shuya,Kamikubo,Stealth,165.0,61.2,172.0,Switch,13,1,1
1788,Martin,Kampmann,The Hitman,182.0,77.1,182.0,Orthodox,20,7,0
1789,Koya,Kanda,Bushido,175.0,65.8,190.0,Southpaw,12,4,0
1790,Bharat,Kandare,Daring,170.0,61.2,182.0,Orthodox,5,3,0
1791,Hiromitsu,Kanehara,,177.0,90.7,,Orthodox,19,27,5
1792,Masanori,Kanehara,,170.0,61.2,170.0,Orthodox,26,12,5
1793,Ken,Kaneko,,182.0,73.0,,Orthodox,0,3,0
1794,Denis,Kang,,180.0,83.9,195.0,Orthodox,35,16,2
